"symbol,date,price"
"Home Care,June 2013,35.2"
"Staples,June 2013,45"
"Other Foods,June 2013,52.38"
"Staples,June 2013,117"
"Staples,June 2013,975"
"Staples,June 2013,105"
"Staples,June 2013,35"
"Hair Care,June 2013,32"
"Other PC,June 2013,135.11"
"Other PC,June 2013,164.44"
"Other PC,June 2013,135.11"
"Other PC,June 2013,52.38"
"Other PC,June 2013,61.9"
"Fabric Wash,June 2013,35.56"
"Fabric Wash,June 2013,71.11"
"Dish Wash,June 2013,20.44"
"Dish Wash,June 2013,42.67"
"Home Care,June 2013,135.24"
"Home Care,June 2013,19.52"
"Home Care,June 2013,67.62"
"Home Care,June 2013,12.62"
"Soap,June 2013,86.13"
"Home Care,June 2013,31.56"
"Home Care,June 2013,31.56"
"Home Care,June 2013,31.56"
"Home Care,June 2013,63.11"
"Home Care,June 2013,142.22"
"Home Care,June 2013,142.22"
"Home Care,June 2013,142.22"
"Home Care,June 2013,142.22"
"Dish Wash,June 2013,20.44"
"Dish Wash,June 2013,20.44"
"Soap,June 2013,87.56"
"Soap,June 2013,87.56"
"Home Care,June 2013,130.89"
"Home Care,June 2013,126.22"
"Home Care,June 2013,31.56"
"Home Care,June 2013,31.56"
"Home Care,June 2013,63.11"
"Home Care,June 2013,23.56"
"Home Care,June 2013,31.24"
"Home Care,June 2013,140.44"
"Home Care,June 2013,23.56"
"Spices,June 2013,15.43"
"Spices,June 2013,30"
"Spices,June 2013,64.76"
"Spices,June 2013,13.33"
"Spices,June 2013,13.33"
"Spices,June 2013,13.33"
"Spices,June 2013,33.33"
"Staples,June 2013,95.24"
"Staples,June 2013,95.24"
"Home Care,June 2013,103.11"
"Home Care,June 2013,51.56"
"Soap,June 2013,93.33"
"Soap,June 2013,18.67"
"Soap,June 2013,91.11"
"Other PC,June 2013,155.56"
"Other PC,June 2013,152"
"Soap,June 2013,136"
"Soap,June 2013,136"
"Soap,June 2013,35.56"
"Soap,June 2013,35.56"
"Biscuits,June 2013,9.78"
"Spices,June 2013,36"
"Other PC,June 2013,128"
"Other PC,June 2013,128"
"Other PC,June 2013,128"
"OTC,June 2013,66.67"
"OTC,June 2013,33.33"
"Other PC,June 2013,91.91"
"Other PC,June 2013,135.11"
"Spices,June 2013,23.14"
"Spices,June 2013,37.71"
"Spices,June 2013,38.57"
"Spices,June 2013,15.43"
"Spices,June 2013,15.43"
"Spices,June 2013,15.43"
"Spices,June 2013,15.43"
"Spices,June 2013,41.14"
"Spices,June 2013,51.43"
"Spices,June 2013,48"
"Spices,June 2013,18"
"Spices,June 2013,18"
"Spices,June 2013,41.14"
"Spices,June 2013,20.57"
"Spices,June 2013,20.57"
"Spices,June 2013,20.57"
"Spices,June 2013,20.57"
"Spices,June 2013,20.57"
"Spices,June 2013,44.57"
"Spices,June 2013,44.57"
"Spices,June 2013,29.14"
"Spices,June 2013,29.14"
"Spices,June 2013,29.62"
"Spices,June 2013,36"
"Spices,June 2013,36"
"Spices,June 2013,46.29"
"Spices,June 2013,20.57"
"Spices,June 2013,15.43"
"Spices,June 2013,34.29"
"Spices,June 2013,15.43"
"Spices,June 2013,34.29"
"Spices,June 2013,34.29"
"Spices,June 2013,34.29"
"Spices,June 2013,30.86"
"Dish Wash,June 2013,69.33"
"Facial Care,June 2013,63.33"
"Facial Care,June 2013,55.56"
"Facial Care,June 2013,15.56"
"Facial Care,June 2013,39.11"
"Facial Care,June 2013,41.78"
"Soap,June 2013,103.11"
"Facial Care,June 2013,84.44"
"Beverages,June 2013,270.83"
"Home Care,June 2013,126.29"
"Home Care,June 2013,48"
"Fabric Wash,June 2013,18.22"
"Fabric Wash,June 2013,18.22"
"Other PC,June 2013,105.78"
"Other Foods,June 2013,85.71"
"Other Foods,June 2013,104.76"
"Soap,June 2013,93.33"
"Other PC,June 2013,166.28"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,85.71"
"Staples,June 2013,52.38"
"Staples,June 2013,85.71"
"Staples,June 2013,428.57"
"Staples,June 2013,85.71"
"Staples,June 2013,171.43"
"Staples,June 2013,171.43"
"Staples,June 2013,85.71"
"Staples,June 2013,85.71"
"Staples,June 2013,52.38"
"Staples,June 2013,171.43"
"Staples,June 2013,85.71"
"Staples,June 2013,85.71"
"Staples,June 2013,85.71"
"Staples,June 2013,85.71"
"Staples,June 2013,85.71"
"Staples,June 2013,171.43"
"Staples,June 2013,314.29"
"Staples,June 2013,523.81"
"Staples,June 2013,104.76"
"Staples,June 2013,104.76"
"Staples,June 2013,209.52"
"Staples,June 2013,104.76"
"Staples,June 2013,209.52"
"Staples,June 2013,152.38"
"Staples,June 2013,152.38"
"Staples,June 2013,228.57"
"Staples,June 2013,76.19"
"Staples,June 2013,76.19"
"Staples,June 2013,380.95"
"Staples,June 2013,228.57"
"Staples,June 2013,76.19"
"Staples,June 2013,457.14"
"Staples,June 2013,304.76"
"Staples,June 2013,152.38"
"Staples,June 2013,304.76"
"Staples,June 2013,76.19"
"Staples,June 2013,89.52"
"Staples,June 2013,268.57"
"Beverages,June 2013,44.76"
"Beverages,June 2013,27.62"
"Other Foods,June 2013,35.24"
"Other Foods,June 2013,72.38"
"Beverages,June 2013,62.22"
"Tea,June 2013,114.29"
"Home Care,June 2013,61.9"
"Home Care,June 2013,26.67"
"Home Care,June 2013,8.89"
"Hair Care,June 2013,117.38"
"Hair Care,June 2013,63.33"
"Hair Care,June 2013,54.89"
"Hair Care,June 2013,101.33"
"Hair Care,June 2013,109.78"
"Spices,June 2013,95.24"
"Spices,June 2013,95.24"
"Spices,June 2013,47.62"
"Spices,June 2013,47.62"
"Spices,June 2013,47.62"
"Spices,June 2013,47.62"
"Hair Care,June 2013,130.89"
"Hair Care,June 2013,130.89"
"Facial Care,June 2013,168.04"
"Facial Care,June 2013,126.67"
"Hair Care,June 2013,83.6"
"Beverages,June 2013,16"
"Fabric Wash,June 2013,84.44"
"Fabric Wash,June 2013,8.44"
"Fabric Wash,June 2013,109.78"
"Mens Grooming,June 2013,159.11"
"Mens Grooming,June 2013,49.82"
"Mens Grooming,June 2013,50.67"
"Mens Grooming,June 2013,71.78"
"Mens Grooming,June 2013,50.67"
"Mens Grooming,June 2013,16"
"Mens Grooming,June 2013,16.44"
"Mens Grooming,June 2013,32.89"
"Spices,June 2013,29.52"
"Breakfast,June 2013,57.78"
"Home Care,June 2013,202.67"
"Home Care,June 2013,50.67"
"Home Care,June 2013,101.33"
"Home Care,June 2013,24.89"
"Home Care,June 2013,31.11"
"Other Foods,June 2013,26.67"
"Other Foods,June 2013,26.67"
"Other Foods,June 2013,35.24"
"Hair Care,June 2013,39.11"
"Spices,June 2013,30.86"
"Spices,June 2013,15.43"
"Spices,June 2013,15.43"
"Spices,June 2013,30.86"
"Spices,June 2013,15.43"
"Spices,June 2013,30.86"
"Spices,June 2013,15.43"
"Spices,June 2013,36.19"
"Snacks,June 2013,33.78"
"Snacks,June 2013,70.22"
"Snacks,June 2013,32"
"Snacks,June 2013,67.56"
"Snacks,June 2013,32"
"Snacks,June 2013,32"
"Snacks,June 2013,33.78"
"Snacks,June 2013,32"
"Snacks,June 2013,33.5"
"Snacks,June 2013,35.56"
"Snacks,June 2013,71.11"
"Others,June 2013,35"
"Agarbatti,June 2013,20"
"Agarbatti,June 2013,15"
"Others,June 2013,14"
"Agarbatti,June 2013,15"
"Home Care,June 2013,50.67"
"Home Care,June 2013,120.89"
"Home Care,June 2013,33.78"
"Home Care,June 2013,41.78"
"Home Care,June 2013,96"
"Facial Care,June 2013,76.44"
"Facial Care,June 2013,56"
"Facial Care,June 2013,185.78"
"Soap,June 2013,29.33"
"Facial Care,June 2013,211.56"
"Oral Care,June 2013,93.33"
"Home Care,June 2013,71.11"
"Others,June 2013,11.43"
"Home Care,June 2013,42.86"
"Home Care,June 2013,85.71"
"Home Care,June 2013,42.86"
"Home Care,June 2013,42.86"
"Home Care,June 2013,42.86"
"Home Care,June 2013,76.19"
"Home Care,June 2013,76.19"
"Beverages,June 2013,290.49"
"Beverages,June 2013,182.4"
"Beverages,June 2013,282.04"
"Beverages,June 2013,155.56"
"Beverages,June 2013,155.56"
"Beverages,June 2013,186.67"
"Spices,June 2013,23.81"
"Spices,June 2013,95.24"
"Staples,June 2013,470"
"Staples,June 2013,340"
"Staples,June 2013,530"
"Staples,June 2013,980"
"Staples,June 2013,375"
"Staples,June 2013,375"
"Staples,June 2013,375"
"Staples,June 2013,445"
"Staples,June 2013,225"
"Staples,June 2013,475"
"Baby Care,June 2013,67.56"
"Baby Care,June 2013,67.56"
"Baby Care,June 2013,67.56"
"Others,June 2013,49.82"
"Spices,June 2013,23.81"
"Spices,June 2013,23.81"
"Spices,June 2013,23.81"
"Spices,June 2013,23.81"
"Spices,June 2013,23.81"
"Spices,June 2013,23.81"
"Spices,June 2013,23.81"
"Spices,June 2013,57.14"
"Spices,June 2013,23.81"
"Spices,June 2013,57.14"
"Spices,June 2013,57.14"
"Spices,June 2013,57.14"
"Spices,June 2013,23.81"
"Baby Care,June 2013,31.24"
"Baby Care,June 2013,40.89"
"Baby Care,June 2013,55.56"
"Facial Care,June 2013,53.33"
"Others,June 2013,20"
"Staples,June 2013,45"
"Staples,June 2013,33"
"Staples,June 2013,45"
"Staples,June 2013,45"
"Dryfruits,June 2013,57.14"
"Dryfruits,June 2013,142.86"
"Dryfruits,June 2013,45.71"
"Dryfruits,June 2013,45.71"
"Dryfruits,June 2013,45.71"
"Dryfruits,June 2013,45.71"
"Dryfruits,June 2013,114.29"
"Dryfruits,June 2013,114.29"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,60"
"Spices,June 2013,28.57"
"Spices,June 2013,28.57"
"Staples,June 2013,95.24"
"Staples,June 2013,95.24"
"Staples,June 2013,95.24"
"Staples,June 2013,95.24"
"Other PC,June 2013,332.5"
"Breakfast,June 2013,92.89"
"Spices,June 2013,57.14"
"Spices,June 2013,57.14"
"Snacks,June 2013,32"
"Dryfruits,June 2013,18.1"
"Dryfruits,June 2013,18.1"
"Dryfruits,June 2013,18.1"
"Dryfruits,June 2013,18.1"
"Dryfruits,June 2013,18.1"
"Dryfruits,June 2013,42.86"
"Dryfruits,June 2013,42.86"
"Dryfruits,June 2013,42.86"
"Dryfruits,June 2013,42.86"
"Beverages,June 2013,113.33"
"Beverages,June 2013,104.05"
"Other Foods,June 2013,36.67"
"Other Foods,June 2013,43.81"
"Other Foods,June 2013,43.81"
"Other Foods,June 2013,44.76"
"Other Foods,June 2013,100.95"
"Beverages,June 2013,104.05"
"Other Foods,June 2013,36.19"
"Others,June 2013,43.91"
"Others,June 2013,31.11"
"Ready to Cook,June 2013,32"
"Noodles/Pasta,June 2013,10.22"
"Noodles/Pasta,June 2013,41.78"
"Dryfruits,June 2013,142.86"
"Cosmetics,June 2013,30.22"
"Facial Care,June 2013,84.89"
"Facial Care,June 2013,88.44"
"Soap,June 2013,35.56"
"Soap,June 2013,8.44"
"Home Care,June 2013,48.13"
"Soap,June 2013,38.22"
"Home Care,June 2013,30.4"
"Snacks,June 2013,35"
"Snacks,June 2013,39"
"Snacks,June 2013,39"
"Snacks,June 2013,39"
"Beverages,June 2013,216.67"
"Beverages,June 2013,54.17"
"Beverages,June 2013,54.17"
"Beverages,June 2013,54.17"
"Tea,June 2013,86.22"
"Soap,June 2013,44.44"
"Soap,June 2013,77.33"
"Soap,June 2013,38.67"
"Hair Care,June 2013,97.78"
"Home Care,June 2013,93.33"
"Home Care,June 2013,92.04"
"Home Care,June 2013,53.33"
"Home Care,June 2013,53.33"
"Home Care,June 2013,197.33"
"Home Care,June 2013,169.78"
"Home Care,June 2013,50.67"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Confectionery,June 2013,1.78"
"Snacks,June 2013,32"
"Spices,June 2013,13.33"
"Spices,June 2013,64.76"
"Hair Care,June 2013,421.38"
"Hair Care,June 2013,114"
"Facial Care,June 2013,472.04"
"Hair Care,June 2013,114"
"Hair Care,June 2013,114"
"Soap,June 2013,60.44"
"Soap,June 2013,60.44"
"Soap,June 2013,60.44"
"Agarbatti,June 2013,12"
"Agarbatti,June 2013,24"
"Beverages,June 2013,50.48"
"Snacks,June 2013,32.89"
"Noodles/Pasta,June 2013,47.11"
"Noodles/Pasta,June 2013,34.84"
"Noodles/Pasta,June 2013,52.44"
"Noodles/Pasta,June 2013,52.44"
"Noodles/Pasta,June 2013,37.78"
"Other Foods,June 2013,72.38"
"Noodles/Pasta,June 2013,12.89"
"Noodles/Pasta,June 2013,33.78"
"Noodles/Pasta,June 2013,33.78"
"Noodles/Pasta,June 2013,68.89"
"Noodles/Pasta,June 2013,99.56"
"Noodles/Pasta,June 2013,13.33"
"Noodles/Pasta,June 2013,13.33"
"Noodles/Pasta,June 2013,26.67"
"Noodles/Pasta,June 2013,17.33"
"Noodles/Pasta,June 2013,17.33"
"Noodles/Pasta,June 2013,17.33"
"Noodles/Pasta,June 2013,17.33"
"Noodles/Pasta,June 2013,17.33"
"Noodles/Pasta,June 2013,50.67"
"Noodles/Pasta,June 2013,69.33"
"Noodles/Pasta,June 2013,34.67"
"Noodles/Pasta,June 2013,17.33"
"Staples,June 2013,210"
"Staples,June 2013,210"
"B,June 2013,14"
"Dryfruits,June 2013,61.9"
"Staples,June 2013,35"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Staples,June 2013,35"
"Staples,June 2013,70"
"Baby Care,June 2013,559.2"
"Agarbatti,June 2013,19"
"Agarbatti,June 2013,9.5"
"Agarbatti,June 2013,47"
"Agarbatti,June 2013,14.5"
"Agarbatti,June 2013,13"
"Agarbatti,June 2013,13"
"Agarbatti,June 2013,13"
"Staples,June 2013,92"
"Soap,June 2013,33.78"
"Biscuits,June 2013,16.89"
"Staples,June 2013,28"
"Staples,June 2013,28"
"Staples,June 2013,28"
"Staples,June 2013,28"
"Staples,June 2013,28"
"Staples,June 2013,28"
"Staples,June 2013,56"
"Staples,June 2013,56"
"Staples,June 2013,56"
"Staples,June 2013,28"
"Staples,June 2013,28"
"Staples,June 2013,56"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,20"
"Ready to Cook,June 2013,104.76"
"Ready to Cook,June 2013,80.95"
"Ready to Cook,June 2013,119.05"
"Spices,June 2013,42.86"
"Spices,June 2013,42.86"
"Spices,June 2013,18.1"
"Spices,June 2013,18.1"
"Spices,June 2013,18.1"
"Staples,June 2013,17.5"
"Staples,June 2013,17.5"
"Staples,June 2013,17.5"
"Staples,June 2013,35"
"Others,June 2013,66.67"
"Staples,June 2013,13.33"
"Ready to Cook,June 2013,33.78"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,74"
"Staples,June 2013,74"
"Staples,June 2013,37"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,80"
"Staples,June 2013,80"
"Staples,June 2013,40"
"Staples,June 2013,40"
"Staples,June 2013,38"
"Staples,June 2013,38"
"Staples,June 2013,76"
"Staples,June 2013,26.19"
"Staples,June 2013,52.38"
"Staples,June 2013,26.19"
"Staples,June 2013,26.19"
"OTC,June 2013,100"
"Baby Care,June 2013,39.43"
"Home Care,June 2013,49.8"
"Home Care,June 2013,60"
"Home Care,June 2013,47.29"
"Staples,June 2013,150"
"Staples,June 2013,150"
"Staples,June 2013,150"
"Spices,June 2013,19.05"
"Spices,June 2013,38.1"
"Spices,June 2013,36.19"
"Spices,June 2013,33.33"
"Spices,June 2013,33.33"
"Spices,June 2013,33.33"
"Spices,June 2013,33.33"
"Spices,June 2013,33.33"
"Spices,June 2013,33.33"
"Spices,June 2013,14.29"
"Spices,June 2013,18.1"
"Spices,June 2013,34.29"
"Spices,June 2013,34.29"
"Staples,June 2013,452.38"
"Staples,June 2013,91.43"
"Staples,June 2013,90.48"
"Staples,June 2013,90.48"
"Snacks,June 2013,63.33"
"Staples,June 2013,108.57"
"Snacks,June 2013,33.78"
"Snacks,June 2013,33.78"
"Snacks,June 2013,67.56"
"Oral Care,June 2013,57.78"
"Cosmetics,June 2013,95.24"
"Cosmetics,June 2013,55.24"
"Cosmetics,June 2013,55.24"
"Coffee,June 2013,25.78"
"Coffee,June 2013,196.19"
"Tea,June 2013,95.11"
"Dairy,June 2013,64.89"
"Dairy,June 2013,126.67"
"OTC,June 2013,45.71"
"Staples,June 2013,440"
"Staples,June 2013,220"
"Dish Wash,June 2013,38.67"
"Home Care,June 2013,16"
"Home Care,June 2013,16"
"Home Care,June 2013,128.89"
"Other PC,June 2013,127.29"
"Other PC,June 2013,116.62"
"Other PC,June 2013,139.33"
"Other PC,June 2013,92.04"
"Other PC,June 2013,41.78"
"Other PC,June 2013,41.78"
"Soap,June 2013,50.67"
"Soap,June 2013,50.67"
"Soap,June 2013,50.67"
"Cosmetics,June 2013,38.22"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Staples,June 2013,34"
"Oral Care,June 2013,27.87"
"Oral Care,June 2013,27.87"
"Home Care,June 2013,99.56"
"Home Care,June 2013,27.02"
"Home Care,June 2013,81.07"
"Home Care,June 2013,36.31"
"Home Care,June 2013,27.56"
"Home Care,June 2013,27.56"
"Home Care,June 2013,111.11"
"Mens Grooming,June 2013,80.22"
"Oral Care,June 2013,27.02"
"Beverages,June 2013,94.29"
"Other PC,June 2013,96"
"Hair Care,June 2013,120"
"Facial Care,June 2013,140"
"Biscuits,June 2013,55"
"Biscuits,June 2013,50"
"Biscuits,June 2013,55"
"Biscuits,June 2013,40"
"Other PC,June 2013,227.56"
"Other PC,June 2013,109.33"
"Baby Care,June 2013,97.11"
"Baby Care,June 2013,185.78"
"Staples,June 2013,96"
"Staples,June 2013,170"
"Hair Care,June 2013,108.93"
"Hair Care,June 2013,92.04"
"Hair Care,June 2013,97.78"
"Hair Care,June 2013,16"
"Hair Care,June 2013,26.67"
"Hair Care,June 2013,70.67"
"Hair Care,June 2013,44.33"
"Dairy,June 2013,57.78"
"Dairy,June 2013,57.78"
"Dairy,June 2013,57.78"
"Dairy,June 2013,266.67"
"Dairy,June 2013,122.67"
"Hair Care,June 2013,80"
"Soap,June 2013,92.89"
"Other PC,June 2013,31.11"
"Biscuits,June 2013,8.67"
"Biscuits,June 2013,34.67"
"Biscuits,June 2013,17.33"
"Biscuits,June 2013,47.11"
"Oral Care,June 2013,42.22"
"Other Foods,June 2013,77.14"
"Soap,June 2013,27.56"
"Soap,June 2013,134.67"
"Soap,June 2013,129.78"
"Oral Care,June 2013,21.33"
"Oral Care,June 2013,16.89"
"Oral Care,June 2013,82.22"
"Oral Care,June 2013,31.11"
"Oral Care,June 2013,60.44"
"Other Foods,June 2013,72.38"
"Snacks,June 2013,70.09"
"Snacks,June 2013,33.78"
"Facial Care,June 2013,105.78"
"Staples,June 2013,20"
"Staples,June 2013,19"
"Facial Care,June 2013,102.22"
"Other PC,June 2013,106.67"
"Facial Care,June 2013,168.89"
"Hair Care,June 2013,60.44"
"Hair Care,June 2013,83.56"
"Hair Care,June 2013,101.33"
"OTC,June 2013,14.29"
"OTC,June 2013,14.29"
"Staples,June 2013,57.14"
"Staples,June 2013,57.14"
"Staples,June 2013,16"
"Staples,June 2013,32"
"Staples,June 2013,80"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,16"
"Staples,June 2013,32"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,30"
"Staples,June 2013,60"
"Staples,June 2013,36"
"Staples,June 2013,36"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Staples,June 2013,18"
"Spices,June 2013,57.14"
"Spices,June 2013,36.19"
"Spices,June 2013,36.19"
"Spices,June 2013,30.48"
"Other PC,June 2013,142.22"
"Spices,June 2013,15.11"
"Other PC,June 2013,152"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,106"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,53"
"Staples,June 2013,74"
"Staples,June 2013,74"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,76.9"
"Beverages,June 2013,85.95"
"Beverages,June 2013,85.95"
"Beverages,June 2013,85.95"
"Tea,June 2013,75.71"
"Tea,June 2013,59.71"
"Tea,June 2013,59.71"
"Tea,June 2013,59.71"
"Tea,June 2013,159.52"
"Fabric Wash,June 2013,20.44"
"B,June 2013,400"
"B,June 2013,40"
"Staples,June 2013,210"
"Staples,June 2013,210"
"Fabric Wash,June 2013,42.22"
"Fabric Wash,June 2013,8.44"
"Fabric Wash,June 2013,33.78"
"Fabric Wash,June 2013,25.33"
"Fabric Wash,June 2013,32.89"
"Beverages,June 2013,102.86"
"Beverages,June 2013,102.86"
"Beverages,June 2013,102.86"
"Beverages,June 2013,102.86"
"Beverages,June 2013,102.86"
"Beverages,June 2013,102.86"
"Staples,June 2013,19.05"
"Staples,June 2013,19.05"
"Spices,June 2013,30"
"Breakfast,June 2013,49.78"
"Breakfast,June 2013,12.89"
"Breakfast,June 2013,12.89"
"Breakfast,June 2013,141.78"
"Ready to Cook,June 2013,40.71"
"Staples,June 2013,66.67"
"Staples,June 2013,66.67"
"Breakfast,June 2013,51.56"
"OTC,June 2013,138.1"
"Home Care,June 2013,74.67"
"Spices,June 2013,17.14"
"Spices,June 2013,8.57"
"Spices,June 2013,8.57"
"Spices,June 2013,8.57"
"Spices,June 2013,17.14"
"Spices,June 2013,20"
"Home Care,June 2013,12.86"
"Dish Wash,June 2013,20"
"Dish Wash,June 2013,20"
"Dish Wash,June 2013,20"
"Dish Wash,June 2013,20"
"Dish Wash,June 2013,92.04"
"Dish Wash,June 2013,29.33"
"Oral Care,June 2013,101.33"
"Oral Care,June 2013,101.33"
"Ready to Cook,June 2013,336"
"Ready to Cook,June 2013,210"
"Ready to Cook,June 2013,84"
"Staples,June 2013,220"
"Staples,June 2013,660"
"Staples,June 2013,220"
"Staples,June 2013,220"
"Staples,June 2013,120"
"Staples,June 2013,440"
"Staples,June 2013,220"
"Staples,June 2013,220"
"Staples,June 2013,220"
"Staples,June 2013,220"
"Staples,June 2013,120"
"Staples,June 2013,440"
"Staples,June 2013,74"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,74"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,37"
"Staples,June 2013,65"
"Staples,June 2013,65"
"Staples,June 2013,325"
"Others,June 2013,8.57"
"Other Foods,June 2013,59.05"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,17.07"
"Chocolates,June 2013,80"
"Chocolates,June 2013,13.33"
"Chocolates,June 2013,13.33"
"Others,June 2013,32.89"
"Confectionery,June 2013,42.67"
"Staples,June 2013,430"
"Other Foods,June 2013,42.86"
"Staples,June 2013,25"
"Beverages,June 2013,270.83"
"Beverages,June 2013,54.17"
"Other PC,June 2013,72"
"Womens Care,June 2013,56.89"
"Womens Care,June 2013,50.67"
"Womens Care,June 2013,21.11"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,8.53"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,16.89"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Biscuits,June 2013,8.44"
"Staples,June 2013,723.81"
"Staples,June 2013,130.48"
"Staples,June 2013,130.48"
"Staples,June 2013,130.48"
"Staples,June 2013,152.38"
"Biscuits,June 2013,25.78"
